year,area_id,species_code,sex,length,lpop
2025,805,30060,1,34,8433081
2025,805,30060,1,35,7563596
2025,805,30060,1,36,4513407
2025,805,30060,1,37,2129640
2025,805,30060,1,38,1824153
2025,805,30060,1,39,1561079
2025,805,30060,1,40,845504
2025,805,30060,1,41,383001
2025,805,30060,1,42,213876
2025,805,30060,1,43,233415
2025,805,30060,1,44,85548
2025,805,30060,1,45,55553
2025,805,30060,1,46,34677
2025,805,30060,1,47,13586
2025,805,30060,1,49,13446
2025,805,30060,2,14,21149
2025,805,30060,2,17,27516
2025,805,30060,2,18,226625
2025,805,30060,2,19,205636
2025,805,30060,2,20,132951
2025,805,30060,2,21,254810
2025,805,30060,2,22,88044
2025,805,30060,2,23,21933
2025,805,30060,2,25,43867
2025,805,30060,2,26,157044
2025,805,30060,2,27,1033053
2025,805,30060,2,28,771213
2025,805,30060,2,29,1594643
2025,805,30060,2,30,1272707
2025,805,30060,2,31,4762467
2025,805,30060,2,32,8305648
2025,805,30060,2,33,9136705
2025,805,30060,2,34,8279482
2025,805,30060,2,35,5483231
2025,805,30060,2,36,3696754
2025,805,30060,2,37,1995704
2025,805,30060,2,38,2115874
2025,805,30060,2,39,1846526
2025,805,30060,2,40,921164
2025,805,30060,2,41,1555483
2025,805,30060,2,42,1082786
2025,805,30060,2,43,1079395
2025,805,30060,2,44,297833
2025,805,30060,2,45,342860
2025,805,30060,2,46,41401
2025,805,30060,2,47,42462
2025,805,30060,2,49,34950
2025,805,30060,3,14,49449
2025,805,30060,3,16,21528
2025,805,30060,3,17,64001
2025,805,30060,3,20,64001
2025,805,30060,3,21,27516
2025,805,30060,3,25,64001
2025,805,30060,3,28,21528
2025,805,30060,3,38,22565
2025,805,30152,1,28,21380
2025,805,30152,1,29,63452
2025,805,30152,1,30,66543
2025,805,30152,1,31,66944
2025,805,30152,1,32,86435
2025,805,30152,1,33,110410
2025,805,30152,1,34,126611
2025,805,30152,1,35,22181
2025,805,30152,1,36,154579
2025,805,30152,1,37,42172
2025,805,30152,1,38,226207
2025,805,30152,1,39,198162
2025,805,30152,1,40,154685
2025,805,30152,1,41,66233
2025,805,30152,1,42,66680
2025,805,30152,1,43,145075
2025,805,30152,1,44,90859
2025,805,30152,1,46,22119
2025,805,30152,2,19,21284
2025,805,30152,2,28,116452
2025,805,30152,2,29,24030
2025,805,30152,2,30,24030
2025,805,30152,2,31,88284
2025,805,30152,2,32,88677
2025,805,30152,2,34,65511
2025,805,30152,2,35,84145
2025,805,30152,2,36,44362
2025,805,30152,2,37,132912
2025,805,30152,2,38,156021
2025,805,30152,2,39,351264
2025,805,30152,2,40,175456
2025,805,30152,2,41,174320
2025,805,30152,2,42,176114
2025,805,30152,2,43,45377
2025,805,30152,2,44,24378
2025,805,30152,2,45,90364
2025,805,30152,2,46,22119
2025,805,30152,2,48,22119
2025,805,30152,2,50,66357
2025,805,30152,3,35,19892
2025,805,30152,3,36,19892
2025,805,30152,3,41,19892
2025,805,30420,1,26,21380
2025,805,30420,1,27,51368
2025,805,30420,1,28,29988
2025,805,30420,1,30,184194
2025,805,30420,1,31,86996
2025,805,30420,1,32,357618
2025,805,30420,1,33,362155
2025,805,30420,1,34,443831
2025,805,30420,1,35,837783
2025,805,30420,1,36,1585614
2025,805,30420,1,37,1990829
2025,805,30420,1,38,1428856
2025,805,30420,1,39,2776473
2025,805,30420,1,40,3069203
2025,805,30420,1,41,3141616
2025,805,30420,1,42,2187185
2025,805,30420,1,43,729575
2025,805,30420,1,44,45216
2025,805,30420,1,45,172282
2025,805,30420,1,46,29988
2025,805,30420,2,26,134946
2025,805,30420,2,27,59189
2025,805,30420,2,29,41419
2025,805,30420,2,30,103356
2025,805,30420,2,31,101866
2025,805,30420,2,32,203723
2025,805,30420,2,33,240838
2025,805,30420,2,34,417455
2025,805,30420,2,35,578492
2025,805,30420,2,36,745711
2025,805,30420,2,37,848883
2025,805,30420,2,38,1330806
2025,805,30420,2,39,1717560
2025,805,30420,2,40,2693217
2025,805,30420,2,41,3564927
2025,805,30420,2,42,3037261
2025,805,30420,2,43,2349432
2025,805,30420,2,44,1313638
2025,805,30420,2,45,290811
2025,805,30420,2,46,74144
2025,99903,10110,1,8,35285
2025,99903,10110,1,10,43489
2025,99903,10110,1,11,121103
2025,99903,10110,1,12,297864
2025,99903,10110,1,13,571630
2025,99903,10110,1,14,1038625
2025,99903,10110,1,15,1797784
2025,99903,10110,1,16,1914554
2025,99903,10110,1,17,3000612
2025,99903,10110,1,18,5576151
2025,99903,10110,1,19,11029751
2025,99903,10110,1,20,15775602
2025,99903,10110,1,21,22407522
2025,99903,10110,1,22,21838591
2025,99903,10110,1,23,27125243
2025,99903,10110,1,24,25582407
2025,99903,10110,1,25,21480416
2025,99903,10110,1,26,22939737
2025,99903,10110,1,27,22591661
2025,99903,10110,1,28,24877534
2025,99903,10110,1,29,24986349
2025,99903,10110,1,30,27659272
2025,99903,10110,1,31,26047243
2025,99903,10110,1,32,26453234
2025,99903,10110,1,33,21547198
2025,99903,10110,1,37,24621242
2025,99903,10110,1,34,22207580
2025,99903,10110,1,35,21626497
2025,99903,10110,1,36,24839018
2025,99903,10110,1,38,24543240
2025,99903,10110,1,39,30044135
2025,99903,10110,1,40,36241288
2025,99903,10110,1,41,32583317
2025,99903,10110,1,42,30507915
2025,99903,10110,1,43,25332730
2025,99903,10110,1,44,19771750
2025,99903,10110,1,45,15442864
2025,99903,10110,1,46,12271079
2025,99903,10110,1,47,9457292
2025,99903,10110,1,48,5476487
2025,99903,10110,1,49,3826436
2025,99903,10110,1,50,2319990
2025,99903,10110,1,51,1765471
2025,99903,10110,1,52,406542
2025,99903,10110,1,53,338757
2025,99903,10110,1,54,247941
2025,99903,10110,1,55,82147
2025,99903,10110,1,56,101162
2025,99903,10110,1,57,127923
2025,99903,10110,1,59,59179
2025,99903,10110,1,60,49791
2025,99903,10110,1,61,105476
2025,99903,10110,1,62,38158
2025,99903,10110,1,63,74880
2025,99903,10110,2,11,148487
2025,99903,10110,2,12,458454
2025,99903,10110,2,13,700096
2025,99903,10110,2,14,1281382
2025,99903,10110,2,15,1832491
2025,99903,10110,2,16,1890627
2025,99903,10110,2,17,3740498
2025,99903,10110,2,18,6815537
2025,99903,10110,2,19,14835139
2025,99903,10110,2,20,26379026
2025,99903,10110,2,21,31041593
2025,99903,10110,2,22,33873247
2025,99903,10110,2,23,36397905
2025,99903,10110,2,24,35900269
2025,99903,10110,2,25,34847038
2025,99903,10110,2,26,32559967
2025,99903,10110,2,27,32671216
2025,99903,10110,2,28,33187136
2025,99903,10110,2,29,33782025
2025,99903,10110,2,30,37853101
2025,99903,10110,2,31,36936397
2025,99903,10110,2,32,32254958
2025,99903,10110,2,33,32500341
2025,99903,10110,2,34,28842273
2025,99903,10110,2,35,30041190
2025,99903,10110,2,36,28939955
2025,99903,10110,2,37,29115470
2025,99903,10110,2,38,28284128
2025,99903,10110,2,39,28753511
2025,99903,10110,2,40,28303481
2025,99903,10110,2,41,26827915
2025,99903,10110,2,42,26714980
2025,99903,10110,2,43,28992388
2025,99903,10110,2,44,30873841
2025,99903,10110,2,45,31961362
2025,99903,10110,2,46,33055981
2025,99903,10110,2,47,33610159
2025,99903,10110,2,48,36268941
2025,99903,10110,2,49,32264204
2025,99903,10110,2,50,29212402
2025,99903,10110,2,51,22648859
2025,99903,10110,2,52,20639737
2025,99903,10110,2,53,14891904
2025,99903,10110,2,54,12502301
2025,99903,10110,2,55,10933538
2025,99903,10110,2,56,8926397
2025,99903,10110,2,57,8188948
2025,99903,10110,2,58,8371871
2025,99903,10110,2,59,5253939
2025,99903,10110,2,60,6116132
2025,99903,10110,2,61,5394425
2025,99903,10110,2,62,4979066
2025,99903,10110,2,63,4504806
2025,99903,10110,2,64,4187783
2025,99903,10110,2,65,3721310
2025,99903,10110,2,66,3518469
2025,99903,10110,2,67,3330297
2025,99903,10110,2,68,2019778
2025,99903,10110,2,69,1251092
2025,99903,10110,2,70,803364
2025,99903,10110,2,71,638355
2025,99903,10110,2,72,472753
2025,99903,10110,2,73,490195
2025,99903,10110,2,74,162423
2025,99903,10110,2,75,75568
2025,99903,10110,2,76,71932
2025,99903,10110,2,77,155518
2025,99903,10110,2,78,204873
2025,99903,10110,2,80,60944
2025,99903,10110,2,81,37939
2025,99903,10110,2,82,20173
2025,99903,10110,2,83,40331
2025,99903,10110,3,9,37543
2025,99903,10110,3,10,18772
2025,99903,10110,3,11,328783
2025,99903,10110,3,12,513449
2025,99903,10110,3,13,307768
2025,99903,10110,3,14,173317
2025,99903,10110,3,15,61844
2025,99903,10110,3,16,18772
2025,99903,10110,3,17,40308
2025,99903,10110,3,18,33377
2025,99903,10110,3,20,45717
2025,99903,10110,3,22,20173
2025,99903,10110,3,23,55086
2025,99903,10110,3,24,17375
2025,99903,10130,1,6,24423
2025,99903,10130,1,8,33902
2025,99903,10130,1,10,130221
2025,99903,10130,1,11,507486
2025,99903,10130,1,12,519343
2025,99903,10130,1,13,1724187
2025,99903,10130,1,14,1396124
2025,99903,10130,1,15,3379889
2025,99903,10130,1,16,2820624
2025,99903,10130,1,17,5001791
2025,99903,10130,1,18,6774156
2025,99903,10130,1,19,7923412
2025,99903,10130,1,23,11620906
2025,99903,10130,1,20,10562575
2025,99903,10130,1,21,10703895
2025,99903,10130,1,22,12593059
2025,99903,10130,1,24,13042592
2025,99903,10130,1,25,12587120
2025,99903,10130,1,26,13455841
2025,99903,10130,1,27,19446330
2025,99903,10130,1,28,20481565
2025,99903,10130,1,29,22598147
2025,99903,10130,1,30,33347340
2025,99903,10130,1,31,28280532
2025,99903,10130,1,32,24530659
2025,99903,10130,1,33,25311310
2025,99903,10130,1,34,19115923
2025,99903,10130,1,35,15775076
2025,99903,10130,1,36,12071456
2025,99903,10130,1,37,7318142
2025,99903,10130,1,38,4735139
2025,99903,10130,1,39,2497468
2025,99903,10130,1,40,2035471
2025,99903,10130,1,41,1154205
2025,99903,10130,1,42,772965
2025,99903,10130,1,43,188133
2025,99903,10130,1,44,168450
2025,99903,10130,1,45,102471
2025,99903,10130,1,46,35843
2025,99903,10130,1,48,29945
2025,99903,10130,1,50,20165
2025,99903,10130,2,10,21304
2025,99903,10130,2,11,65289
2025,99903,10130,2,12,385844
2025,99903,10130,2,13,893481
2025,99903,10130,2,14,1800143
2025,99903,10130,2,15,1422316
2025,99903,10130,2,16,2184064
2025,99903,10130,2,17,4335700
2025,99903,10130,2,18,3985836
2025,99903,10130,2,19,6780910
2025,99903,10130,2,20,7729329
2025,99903,10130,2,21,7423479
2025,99903,10130,2,22,7559706
2025,99903,10130,2,23,7207078
2025,99903,10130,2,24,7571666
2025,99903,10130,2,25,7511354
2025,99903,10130,2,26,8745532
2025,99903,10130,2,27,10621379
2025,99903,10130,2,28,9311314
2025,99903,10130,2,29,12799971
2025,99903,10130,2,30,13573030
2025,99903,10130,2,31,14922640
2025,99903,10130,2,32,14788948
2025,99903,10130,2,33,15504956
2025,99903,10130,2,34,14666984
2025,99903,10130,2,35,16008372
2025,99903,10130,2,36,13728074
2025,99903,10130,2,37,13642512
2025,99903,10130,2,38,12321652
2025,99903,10130,2,39,10154614
2025,99903,10130,2,40,8182541
2025,99903,10130,2,41,7018548
2025,99903,10130,2,42,4365088
2025,99903,10130,2,43,3181785
2025,99903,10130,2,44,3269364
2025,99903,10130,2,45,2401110
2025,99903,10130,2,46,1953890
2025,99903,10130,2,47,1275383
2025,99903,10130,2,48,1347665
2025,99903,10130,2,49,1065834
2025,99903,10130,2,50,611652
2025,99903,10130,2,51,236784
2025,99903,10130,2,52,85994
2025,99903,10130,2,53,46268
2025,99903,10130,3,7,378519
2025,99903,10130,3,8,131603
2025,99903,10130,3,9,291042
2025,99903,10130,3,10,599493
2025,99903,10130,3,11,1449453
2025,99903,10130,3,12,1455880
2025,99903,10130,3,13,2057760
2025,99903,10130,3,14,779563
2025,99903,10130,3,15,486177
2025,99903,10130,3,16,156960
2025,99903,10130,3,17,18620
2025,99903,10130,3,18,103924
2025,99903,10130,3,19,81145
2025,99903,10130,3,21,207849
2025,99903,10130,3,22,103924
2025,99903,10130,3,23,155887
2025,99903,10130,3,24,51962
2025,99903,10130,3,25,229038
2025,99903,10130,3,26,259811
2025,99903,10130,3,27,207849
2025,99903,10130,3,28,103924
2025,99903,10130,3,29,103924
2025,99903,10130,3,30,311773
2025,99903,10130,3,31,103924
2025,99903,10130,3,32,155887
2025,99903,10130,3,33,363736
2025,99903,10130,3,34,519622
2025,99903,10130,3,35,207849
2025,99903,10130,3,36,207849
2025,99903,10130,3,37,207849
2025,99903,10130,3,38,51962
2025,99903,10130,3,40,51962
2025,99903,10130,3,41,51962
2025,99903,10130,3,42,51962
2025,99903,10130,3,43,51962
2025,99903,10130,3,44,51962
2025,99903,10180,1,19,177673
2025,99903,10180,1,15,18625
2025,99903,10180,1,17,18625
2025,99903,10180,1,18,96945
2025,99903,10180,1,20,67556
2025,99903,10180,1,21,473435
2025,99903,10180,1,22,536933
2025,99903,10180,1,23,628107
2025,99903,10180,1,24,545665
2025,99903,10180,1,25,686926
2025,99903,10180,1,26,623264
2025,99903,10180,1,27,936997
2025,99903,10180,1,28,1039923
2025,99903,10180,1,29,1357693
2025,99903,10180,1,30,1478218
2025,99903,10180,1,31,2088495
2025,99903,10180,1,32,2231935
2025,99903,10180,1,33,1574344
2025,99903,10180,1,34,1668660
2025,99903,10180,1,35,1749594
2025,99903,10180,1,36,1958133
2025,99903,10180,1,37,1755521
2025,99903,10180,1,38,1739440
2025,99903,10180,1,39,1749004
2025,99903,10180,1,40,1075673
2025,99903,10180,1,41,1647011
2025,99903,10180,1,42,2154108
2025,99903,10180,1,43,1583276
2025,99903,10180,1,44,1558991
2025,99903,10180,1,45,1413097
2025,99903,10180,1,46,1092912
2025,99903,10180,1,47,521654
2025,99903,10180,1,48,519565
2025,99903,10180,1,49,273437
2025,99903,10180,1,53,142834
2025,99903,10180,1,50,295792
2025,99903,10180,1,51,183898
2025,99903,10180,1,52,59811
2025,99903,10180,1,54,38548
2025,99903,10180,1,56,47867
2025,99903,10180,1,57,14396
2025,99903,10180,2,18,158839
2025,99903,10180,2,19,156704
2025,99903,10180,2,20,245170
2025,99903,10180,2,21,384478
2025,99903,10180,2,22,384892
2025,99903,10180,2,23,761753
2025,99903,10180,2,24,638284
2025,99903,10180,2,25,765650
2025,99903,10180,2,26,669038
2025,99903,10180,2,27,673108
2025,99903,10180,2,28,776702
2025,99903,10180,2,29,906839
2025,99903,10180,2,30,900025
2025,99903,10180,2,31,1390965
2025,99903,10180,2,32,1141295
2025,99903,10180,2,33,1278681
2025,99903,10180,2,34,1128066
2025,99903,10180,2,35,1094192
2025,99903,10180,2,36,1475979
2025,99903,10180,2,37,1122442
2025,99903,10180,2,38,1429773
2025,99903,10180,2,39,1301070
2025,99903,10180,2,40,1069388
2025,99903,10180,2,41,987932
2025,99903,10180,2,42,875285
2025,99903,10180,2,43,1186793
2025,99903,10180,2,44,1122313
2025,99903,10180,2,45,1208365
2025,99903,10180,2,46,944863
2025,99903,10180,2,47,780175
2025,99903,10180,2,48,632157
2025,99903,10180,2,49,1060746
2025,99903,10180,2,50,977676
2025,99903,10180,2,51,778198
2025,99903,10180,2,52,585181
2025,99903,10180,2,53,914245
2025,99903,10180,2,54,542394
2025,99903,10180,2,55,478393
2025,99903,10180,2,56,315826
2025,99903,10180,2,57,246945
2025,99903,10180,2,58,356957
2025,99903,10180,2,59,110011
2025,99903,10180,2,60,67797
2025,99903,10180,2,61,50410
2025,99903,10180,2,62,80353
2025,99903,10180,2,63,13129
2025,99903,10180,3,25,20330
2025,99903,10180,3,27,24322
2025,99903,10180,3,35,24464
2025,99903,10180,3,37,146784
2025,99903,10180,3,38,97856
2025,99903,10180,3,39,97856
2025,99903,10180,3,40,97856
2025,99903,10180,3,41,24464
2025,99903,10180,3,42,73392
2025,99903,10180,3,45,24464
2025,99903,10180,3,49,24464
2025,99903,10200,1,12,33974
2025,99903,10200,1,13,146504
2025,99903,10200,1,14,500194
2025,99903,10200,1,15,364829
2025,99903,10200,1,16,747881
2025,99903,10200,1,17,1021458
2025,99903,10200,1,18,1767512
2025,99903,10200,1,19,2843866
2025,99903,10200,1,20,3220900
2025,99903,10200,1,21,3753976
2025,99903,10200,1,22,4616301
2025,99903,10200,1,23,5545032
2025,99903,10200,1,24,6058283
2025,99903,10200,1,25,6546020
2025,99903,10200,1,26,7618838
2025,99903,10200,1,27,8566873
2025,99903,10200,1,28,8975502
2025,99903,10200,1,29,9443958
2025,99903,10200,1,33,9559305
2025,99903,10200,1,30,9833208
2025,99903,10200,1,31,9549393
2025,99903,10200,1,32,9403209
2025,99903,10200,1,34,9050569
2025,99903,10200,1,35,8127258
2025,99903,10200,1,36,7094035
2025,99903,10200,1,37,8296113
2025,99903,10200,1,38,7279093
2025,99903,10200,1,39,8576304
2025,99903,10200,1,40,7710006
2025,99903,10200,1,41,6014521
2025,99903,10200,1,42,4875780
2025,99903,10200,1,43,2968364
2025,99903,10200,1,44,1509991
2025,99903,10200,1,45,720432
2025,99903,10200,1,46,241573
2025,99903,10200,1,47,380969
2025,99903,10200,1,48,300409
2025,99903,10200,1,49,17392
2025,99903,10200,1,51,19386
2025,99903,10200,2,11,29027
2025,99903,10200,2,12,19031
2025,99903,10200,2,13,178391
2025,99903,10200,2,14,375778
2025,99903,10200,2,15,672214
2025,99903,10200,2,16,433645
2025,99903,10200,2,17,644791
2025,99903,10200,2,18,1379684
2025,99903,10200,2,19,3054384
2025,99903,10200,2,20,2538925
2025,99903,10200,2,21,3273532
2025,99903,10200,2,22,2877451
2025,99903,10200,2,23,3195758
2025,99903,10200,2,24,3846854
2025,99903,10200,2,25,4502736
2025,99903,10200,2,26,5314963
2025,99903,10200,2,27,6516971
2025,99903,10200,2,28,7197618
2025,99903,10200,2,29,7425281
2025,99903,10200,2,30,8393749
2025,99903,10200,2,31,8537370
2025,99903,10200,2,32,8461057
2025,99903,10200,2,33,7479351
2025,99903,10200,2,34,7201656
2025,99903,10200,2,35,6851394
2025,99903,10200,2,36,6211935
2025,99903,10200,2,37,5944415
2025,99903,10200,2,38,6052691
2025,99903,10200,2,39,5041623
2025,99903,10200,2,40,5229884
2025,99903,10200,2,41,4538083
2025,99903,10200,2,42,5144496
2025,99903,10200,2,43,4944485
2025,99903,10200,2,44,4032423
2025,99903,10200,2,45,3571434
2025,99903,10200,2,46,2951437
2025,99903,10200,2,47,2490071
2025,99903,10200,2,48,2398053
2025,99903,10200,2,49,1313068
2025,99903,10200,2,50,1339182
2025,99903,10200,2,51,921764
2025,99903,10200,2,52,781853
2025,99903,10200,2,53,256384
2025,99903,10200,2,54,128515
2025,99903,10200,2,55,210495
2025,99903,10200,2,56,82376
2025,99903,10200,2,57,63217
2025,99903,10200,2,58,42031
2025,99903,10200,2,59,64133
2025,99903,10200,2,60,21016
2025,99903,10200,2,61,42919
2025,99903,10200,3,7,13431
2025,99903,10200,3,8,58749
2025,99903,10200,3,9,149790
2025,99903,10200,3,10,55766
2025,99903,10200,3,11,55654
2025,99903,10200,3,12,29945
2025,99903,10200,3,13,167916
2025,99903,10200,3,14,99318
2025,99903,10200,3,15,121144
2025,99903,10200,3,16,102901
2025,99903,10200,3,17,56684
2025,99903,10200,3,18,124177
2025,99903,10200,3,19,197429
2025,99903,10200,3,20,83130
2025,99903,10200,3,21,194296
2025,99903,10261,1,16,614052
2025,99903,10261,1,11,20759
2025,99903,10261,1,14,28900
2025,99903,10261,1,15,224176
2025,99903,10261,1,17,463727
2025,99903,10261,1,18,682074
2025,99903,10261,1,19,970902
2025,99903,10261,1,20,589303
2025,99903,10261,1,21,754888
2025,99903,10261,1,22,1150202
2025,99903,10261,1,23,1074819
2025,99903,10261,1,24,1471982
2025,99903,10261,1,25,1611900
2025,99903,10261,1,26,1768987
2025,99903,10261,1,27,2932766
2025,99903,10261,1,28,4250270
2025,99903,10261,1,29,7159792
2025,99903,10261,1,30,9613080
2025,99903,10261,1,31,8610228
2025,99903,10261,1,32,5998015
2025,99903,10261,1,33,2639151
2025,99903,10261,1,34,1480014
2025,99903,10261,1,35,1053102
2025,99903,10261,1,36,643769
2025,99903,10261,1,37,518894
2025,99903,10261,1,38,600761
2025,99903,10261,1,39,455840
2025,99903,10261,1,40,241808
2025,99903,10261,1,41,178781
2025,99903,10261,1,43,106343
2025,99903,10261,1,46,23277
2025,99903,10261,1,47,28059
2025,99903,10261,2,12,48520
2025,99903,10261,2,15,358893
2025,99903,10261,2,16,450932
2025,99903,10261,2,17,463637
2025,99903,10261,2,18,684055
2025,99903,10261,2,19,862314
2025,99903,10261,2,20,795739
2025,99903,10261,2,21,957485
2025,99903,10261,2,22,881882
2025,99903,10261,2,23,796765
2025,99903,10261,2,24,839085
2025,99903,10261,2,25,1121941
2025,99903,10261,2,26,1009917
2025,99903,10261,2,27,1062627
2025,99903,10261,2,28,1041770
2025,99903,10261,2,29,1852827
2025,99903,10261,2,30,2200085
2025,99903,10261,2,31,3132228
2025,99903,10261,2,32,4059483
2025,99903,10261,2,33,5395473
2025,99903,10261,2,34,5983385
2025,99903,10261,2,35,6343855
2025,99903,10261,2,36,5928556
2025,99903,10261,2,37,4510482
2025,99903,10261,2,38,4394529
2025,99903,10261,2,39,3501790
2025,99903,10261,2,40,2140456
2025,99903,10261,2,41,1612924
2025,99903,10261,2,42,1279380
2025,99903,10261,2,43,741355
2025,99903,10261,2,44,564396
2025,99903,10261,2,45,456422
2025,99903,10261,2,46,289147
2025,99903,10261,2,47,301604
2025,99903,10261,2,48,163268
2025,99903,10261,2,49,240643
2025,99903,10261,2,50,212925
2025,99903,10261,2,51,141453
2025,99903,10261,2,52,54812
2025,99903,10261,2,53,82013
2025,99903,10262,1,13,51791
2025,99903,10262,1,14,283807
2025,99903,10262,1,15,824870
2025,99903,10262,1,16,1072949
2025,99903,10262,1,17,1239142
2025,99903,10262,1,18,1162663
2025,99903,10262,1,19,2800284
2025,99903,10262,1,20,1702850
2025,99903,10262,1,21,2612641
2025,99903,10262,1,22,2808401
2025,99903,10262,1,23,3034052
2025,99903,10262,1,24,4805209
2025,99903,10262,1,25,5198522
2025,99903,10262,1,26,5040092
2025,99903,10262,1,27,6101885
2025,99903,10262,1,28,4088956
2025,99903,10262,1,29,3640301
2025,99903,10262,1,30,3364672
2025,99903,10262,1,31,3472616
2025,99903,10262,1,35,3207645
2025,99903,10262,1,32,4792544
2025,99903,10262,1,33,4892069
2025,99903,10262,1,34,3790136
2025,99903,10262,1,36,2575600
2025,99903,10262,1,37,2047786
2025,99903,10262,1,38,1485562
2025,99903,10262,1,39,878660
2025,99903,10262,1,40,712086
2025,99903,10262,1,41,374161
2025,99903,10262,1,42,227440
2025,99903,10262,1,43,20785
2025,99903,10262,1,44,233062
2025,99903,10262,1,45,51403
2025,99903,10262,1,46,19490
2025,99903,10262,1,48,37117
2025,99903,10262,1,50,24316
2025,99903,10262,1,51,27576
2025,99903,10262,2,10,21741
2025,99903,10262,2,13,27975
2025,99903,10262,2,14,329888
2025,99903,10262,2,15,648534
2025,99903,10262,2,16,575450
2025,99903,10262,2,17,1683263
2025,99903,10262,2,18,1249425
2025,99903,10262,2,19,2234599
2025,99903,10262,2,20,2449229
2025,99903,10262,2,21,3601740
2025,99903,10262,2,22,2879670
2025,99903,10262,2,23,3517807
2025,99903,10262,2,24,4283134
2025,99903,10262,2,25,4493353
2025,99903,10262,2,26,6214947
2025,99903,10262,2,27,5461521
2025,99903,10262,2,28,3854142
2025,99903,10262,2,29,3946263
2025,99903,10262,2,30,4113855
2025,99903,10262,2,31,3927703
2025,99903,10262,2,32,4329434
2025,99903,10262,2,33,3952092
2025,99903,10262,2,34,3810417
2025,99903,10262,2,35,4623846
2025,99903,10262,2,36,5112756
2025,99903,10262,2,37,4923360
2025,99903,10262,2,38,4418758
2025,99903,10262,2,39,6059738
2025,99903,10262,2,40,5673976
2025,99903,10262,2,41,6866551
2025,99903,10262,2,42,5945163
2025,99903,10262,2,43,6181574
2025,99903,10262,2,44,5754359
2025,99903,10262,2,45,4809632
2025,99903,10262,2,46,3511733
2025,99903,10262,2,47,2604756
2025,99903,10262,2,48,1915929
2025,99903,10262,2,49,1291027
2025,99903,10262,2,50,1184988
2025,99903,10262,2,51,544258
2025,99903,10262,2,52,382514
2025,99903,10262,2,53,185935
2025,99903,10262,2,54,121191
2025,99903,10262,2,55,107704
2025,99903,10262,2,56,22528
2025,99903,10262,2,57,53375
2025,99903,10262,2,58,25581
2025,99903,10262,3,20,22186
2025,99903,10262,3,39,21149
2025,99903,20510,1,27,44082
2025,99903,20510,1,28,39927
2025,99903,20510,1,29,44082
2025,99903,20510,1,30,99571
2025,99903,20510,1,31,58763
2025,99903,20510,1,32,115562
2025,99903,20510,1,33,248841
2025,99903,20510,1,34,418547
2025,99903,20510,1,35,746942
2025,99903,20510,1,36,755085
2025,99903,20510,1,37,753723
2025,99903,20510,1,38,658722
2025,99903,20510,1,39,329480
2025,99903,20510,1,40,155704
2025,99903,20510,1,41,505495
2025,99903,20510,1,45,8913321
2025,99903,20510,1,42,1684498
2025,99903,20510,1,43,3217092
2025,99903,20510,1,44,5862245
2025,99903,20510,1,46,10265961
2025,99903,20510,1,47,11904300
2025,99903,20510,1,48,9897112
2025,99903,20510,1,49,9881753
2025,99903,20510,1,50,7540016
2025,99903,20510,1,51,6265005
2025,99903,20510,1,52,5428945
2025,99903,20510,1,53,5643833
2025,99903,20510,1,54,4032123
2025,99903,20510,1,55,3187617
2025,99903,20510,1,56,2314535
2025,99903,20510,1,57,1997235
2025,99903,20510,1,58,1508145
2025,99903,20510,1,59,1096096
2025,99903,20510,1,60,953740
2025,99903,20510,1,61,641394
2025,99903,20510,1,62,843245
2025,99903,20510,1,63,596007
2025,99903,20510,1,64,600353
2025,99903,20510,1,65,629309
2025,99903,20510,1,66,439064
2025,99903,20510,1,67,452680
2025,99903,20510,1,68,304002
2025,99903,20510,1,69,450840
2025,99903,20510,1,70,220495
2025,99903,20510,1,71,112446
2025,99903,20510,1,72,40565
2025,99903,20510,1,73,99850
2025,99903,20510,1,74,68950
2025,99903,20510,1,75,96164
2025,99903,20510,1,76,12991
2025,99903,20510,1,78,69303
2025,99903,20510,1,80,23874
2025,99903,20510,2,27,44082
2025,99903,20510,2,29,79853
2025,99903,20510,2,30,174493
2025,99903,20510,2,31,182507
2025,99903,20510,2,32,484744
2025,99903,20510,2,33,924497
2025,99903,20510,2,34,559527
2025,99903,20510,2,35,508773
2025,99903,20510,2,36,683100
2025,99903,20510,2,37,665652
2025,99903,20510,2,38,537287
2025,99903,20510,2,39,166576
2025,99903,20510,2,40,81656
2025,99903,20510,2,41,509878
2025,99903,20510,2,42,435737
2025,99903,20510,2,43,1656137
2025,99903,20510,2,44,4349455
2025,99903,20510,2,45,5691050
2025,99903,20510,2,46,8004414
2025,99903,20510,2,47,9415577
2025,99903,20510,2,48,11086310
2025,99903,20510,2,49,10205574
2025,99903,20510,2,50,10293307
2025,99903,20510,2,51,8506514
2025,99903,20510,2,52,8208829
2025,99903,20510,2,53,6544512
2025,99903,20510,2,54,4247508
2025,99903,20510,2,55,4497891
2025,99903,20510,2,56,3200062
2025,99903,20510,2,57,2764972
2025,99903,20510,2,58,1698222
2025,99903,20510,2,59,1613283
2025,99903,20510,2,60,1371623
2025,99903,20510,2,61,1093040
2025,99903,20510,2,62,727080
2025,99903,20510,2,63,779058
2025,99903,20510,2,64,428558
2025,99903,20510,2,65,318413
2025,99903,20510,2,66,397886
2025,99903,20510,2,67,281930
2025,99903,20510,2,68,357943
2025,99903,20510,2,69,197747
2025,99903,20510,2,70,210837
2025,99903,20510,2,71,196725
2025,99903,20510,2,72,186180
